text,label
"both budgets did, however, continue with the implementation of liberal aid policies and funding commitments.",0
– the martin government has worked hard to build a new relationship with canada’s aboriginal people based upon responsibility and accountability.,1
we will also end the time limit for surviving spouses to apply for vocational rehabilitation and assistance services.,4
"sadly, there are some newcomers who embrace the promise of canada, but not those values that make this country great, and who import certain brutal practices – most often affecting women and girls – that have no place here, or anywhere.",5
implementing mandatory vehicle emission targets and incentives for the purchase of greener cars.,4
"we will work with all parties in the house of commons to ensure that the process of appointing supreme court justices is transparent, inclusive, and accountable to canadians.",1
"likewise, because there is already a tax on diesel and aviation fuel of four cents per litre, the price on these fuels will see no increase in the first year.",4
and provide incentives for investments that lead to cleaner air and healthier communities.,4
our jobs strategy is directly linked to the development of a green economy.,3
* support a public health initiative to reduce the use of psychoactive drugs through better rehabilitation and prevention programs especially for children.,4
we will not pull our troops from the fight against jihadi terrorism.,0
"the work that they do to feed canada and the world is vital, but government support is needed to help them with challenges ranging from transportation to water management to research and food safety.",6
"the integrated team is comprised of canadian forces members, as well as officials from the canadian international development agency (cida), foreign affairs canada and the rcmp.",0
sector strategy development will involve government and stakeholders.,3
"just as saskatchewan led canada in introducing public health care, b.c. is leading canada in the fight against climate change.",4
reformed the canada pension plan in 1997 to secure the future pensions of canadians for at least the next 75 years.,3
"ensure that railways are adequately investing to improve the safety of rail infrastructure,",3
"but current trade agreements aren’t working for canadian businesses, workers or communities, and proposed trade agreements provide too many rights for global corporations at the expense of national democracy and existing environmental, social and labour treaties.",3
"in response to the romanow report, committed to invest an additional $34.8 billion over five years in the health care system (a further $2 billion was added in budget 2004).",4
jack layton and canada’s ndp will fight crime by: addressing the underlying causes of crime by aggressively fighting poverty and investing in children and municipalities.,4
our plan provides for a significant federal contribution to this agency.,3
"how can the conservative government justify cutting funding to the canadian labour and business centre, canada’s longest standing business and labour forum?",3
there are three pillars to the ndp approach.,5
"a recent study showed that canadians have a cocktail of dozens of poisonous pollutants in our bodies, pollutants that we absorb from the air, water, and through our food.",4
"introduce a payment protection program for produce growers,",6
– and that it is capable of acting on its words by helping to bring peace and freedom to troubled parts of the globe.,0
canada is a trading nation and we've made historic strides to open new markets for canadian businesses and their workers.,3
"working to expand the harm-reduction model for hard drugs used successfully in vancouver, which uses controlled injection sites to help addicts get off drugs and crime.",4
"in canada today, there are over two million children under the age of six.",6
tackling climate change is both a moral obligation and an economic opportunity.,3
"green party mps will: re-commit to the completion of the national parks system that consists of a representative network of canada’s terrestrial and marine ecosystems, setting a target date of 2015 with emphasis on:",4
double leave time for parents of multiples.,4
"it is, in fact, even more than that.",4
the spent fuel has over 200 cancer causing elements.,4
and to double the mandatory minimum sentences for serious gun-related crimes.,5
"while canada has protected less than 1% of its marine areas, australia has protected 7.5%.",4
but that doesn't end when they leave military service.,6
"work to meet canada’s target of annual immigration (1% of population),",5
"particular encouragement should be given for small scale projects in isolated communities to complement, or even replace, costly diesel generation.",2
"the 1994 peso crisis, the collapse of the so-called asian tigers in 1997-98, with currency devaluations of the thai bhatt and other currencies throughout southeast asia, the russian currency crisis in 1999, among others, have been linked to the impacts of rampant currency speculation.",3
"canada’s security policies must be consistent with the values of the society we seek to protect, or else they will undermine those very values.",5
"under stephen harper, the all-party supreme court appointment process has been disrespected and degraded, culminating in the prime minister's unprecedented attacks on the chief justice.",2
"invest in trails associations across the country, joining forces with canadians who are blazing new trails by walking, cycling, wheeling, skiing and running their way to healthier, more active lifestyles.",4
canadians’ take-home pay has been nearly stagnant for a decade.,3
"the united nations calls the conflict in darfur, sudan the world’s “worst humanitarian crisis.”",0
strong support for research and its commercial application;,3
"creating a mental health innovation fund for children and youth to reduce wait times and improve access to care,",4
and targeting student grants to low- and middle-income students.,4
this starts with education.,4
"we ask public safety officers to stand in harm's way to protect canadians and keep us safe, and they deserve the highest level of support and care when the unthinkable happens.",4
"* advocate the purchase of private land, where necessary, to help protect critical habitats especially of endangered species.",4
"we will fund the “bring canada home” strategy with a combination of new revenues and partial reinvestment of the net income from canada mortgage and housing corporation, excluding contributions from provinces and territories in cost-shared initiatives.",3
we will reinstate a modernized and inclusive fair wages policy for federal procurement.,3
canadians must demand better than simply more cosmetic reforms to this failed program – they must demand that it be ended and the money spent on genuine law enforcement priorities.,5
"in 1993, paul martin’s red book promised the appointment of an independent ethics commissioner.",1
the rlsp will allow canadians to withdraw their savings tax-free to pay for higher education.,4
"the green shift will not be applied to diesel until the second year, but will implement a pollution tax on diesel rising to seven cents per litre by year four.",4
an ndp government will also hold ei premiums steady for four years,3
a great deal more must be done if we are to have the early childhood education system canada needs to succeed in the 21st century.,4
we need a plan that will ensure that the police who protect us at home,5
f) community housing options promotion (chop) fund supporting a national housing program to build energy efficient co-ops and affordable housing units where there is a shortage of such housing options.,4
"based on today’s emissions, we should propose caps as follows:",4
"the liberals have tried to have their cake and eat it too when it comes to bill c-51: after saying they opposed it, they voted with stephen harper to pass the bill.",2
we will also provide first-year tuition grants for students from low-income families.,4
the essential plan is to provide a regular annual payment to every canadian without regard to a needs test.,4
"including accessible, reliable abortion services.",5
"as the foundation to building a promising future, an affordable education should lead to greater chances of finding a good job.",4
this will serve as the model for canada’s involvement in the international crises of the future – a time when failed and fragile states pose a pressing concern to the stability of neighbouring states and to prospects for a more peaceful world.,0
"and investment is a key factor in promoting job creation, competitiveness, and growing incomes.",3
it must be based on facts,6
"work with provinces, territories, communities and aboriginal people on a sustainable forest management strategy",3
the set of benchmarks will be extended and updated as further medical evidence is gathered and assessed.,4
they’ve become so mired in the corruption scandal and so concerned about trying to talk their way out of their broken promises that they are doing nothing on the priorities on which people expect action.,2
"it also pumped $4.3 billion into our national economy, in tough economic times.",2
open up the bidding process for government advertising and public opinion contracts to prevent insider firms from monopolizing government business.,2
it gives greater access for canadian goods and services to almost 800 million consumers throughout the fast-growing asia-pacific region.,3
there is an epidemic of obesity in adults and children.,4
"given that this fiscal year is now three-quarters complete, we have reduced the contingency reserve for 2005–06 to $2. 5 billion.",3
a modern 21st century economy is undermined by deteriorating infrastructure.,3
a re-elected conservative government led by stephen harper will continue to improve the lives of canada's veterans.,6
strengthening the sex offender registry.,5
and with the new deal for cities and communities.,2
and human rights abroad.,1
"to strengthen local democracy and enhance the freedom of mps to stand up for the interests of their constituents, we will amend the elections act to remove the requirement that party leaders need to sign the nomination papers of candidates, giving this power instead to the local organizations.",1
"the situation is worse for persons with disabilities living in indigenous communities,",4
"fortunately, the solution to population growth is within our grasp.",3
"insist the un security council apply sanctions against any party that violates negotiated ceasefires or attacks civilians, humanitarian workers or peacekeepers and to interpret and enforce its mandate to the fullest extent possible.",0
work with all governments and businesses in canada to join a canadian green car buying pool and to join the plug-in partners buying pool.,3
a strong economy starts with a strong middle class.,3
on smog alert days our emergency wards are packed.,4
"in addition, this detention under security certificates must be subject to prompt and fair review by an independent and impartial court.",1
they express canada's diversity and strengthen our national identity.,5
"support military families, veterans and ordinary canadians by making fair pay, good health care, fair benefits, veterans’ services, emergency readiness and good equipment top priorities for military spending.",0
commit canadian troops to overseas operations only under the auspices of international peace and security organizations.,0
sabotaging businesses,2
we will: create more opportunities for training by broadening eligibility for ei training benefits.,3
"as a party dedicated to practical solutions and clear results, we recognize the fact that guns are too often a part of violent crimes in our cities",5
a more reasonable civil standard of proof and will make successful prosecution more realistic and will help protect the consumer.,3
jack layton and the new democrats will: introduce and maintain balanced budgets each and every year of a mandate.,3
this support includes adoptive families.,6
"diamond mines, oil and gas exploration and the potential mackenzie gas pipeline all threaten to change the way of life for indigenous peoples forever.",5
"we will: honour the millennium development goals and commit immediately, through a plan, to increase canada’s aid budget to 0.7% of canada’s gdp by 2015,",0
"we believe that parliament alone, based on a completely free vote, should be able to determine the definition of marriage.",5
they settle for less even as they demand more and more in taxes from hardworking canadian families.,2
the implication of this is significant – fewer workers supporting more seniors.,3
we will repeal as unconstitutional the foreign accounts tax compliance act (fatca).,6
"increasing the reserves will give canada badly needed new capacity to respond to domestic crises, including natural disasters and chemical, biological and nuclear emergencies.",0
and requires health-care institutions to report serious reactions to prescription drugs.,3
expanded child care.,4
"with your help, we can make it real.",2
"green party mps will: build and strengthen relations with all levels of us government -- municipal, state and federal -- and with us civil society.",0
"given the chance, the liberals and ndp would expose canada's fragile economy by: raising general taxes on job-creating businesses by billions of dollars.",2
we will create federally-funded $1 billion per year green technology commercialization grants to accelerate emerging technologies and give canadian entrepreneurs a head start.,3
"the liberal approach to regional development in canada is to build on underlying strengths – e. g. , a particular resource base, or concentrations of special skills, or clusters of expertise.",2
"and are sufficiently staffed to continue to provide reliable, non-partisan research.",1
small business income tax reductions:,3
"we admire their tradition of commitment to their communities, and want to encourage a new generation of canadians to take up their banners.",5
the estimated cost of the program is $60 million over five years.,4
it will be the mission of a paul martin government to keep canada ahead of the curve so that 15 years from now – even with an older population; even in a world in which much larger nations are competing for political and economic power – our standard of living and quality of life will continue to be among the world’s highest.,5
"instead, the conservative government will direct resources to measures that will actually reduce the number of guns on canadian streets, including investment in better enforcement at our borders.",5
"from rural newfoundland and labrador to iqaluit and powell river, communities across canada need reliable, dependable internet access to go about their daily lives, whether for business or family use.",3
this will reduce the participation gap relative to the non-aboriginal population by 50%.,4
"introducing a non-punitive rule-based approach to adult marijuana use with a major emphasis on prevention, education and health promotion, while seeing that provinces have the resources to prevent and detect impaired driving more effectively.",4
"densification, speedy, safe and pleasant mass transit, safe cycling paths and other investments to conserve electricity and water will all merit stable gst-sourced financing.",3
reckless cuts and empty promises won't make canadian families safer.,2
"and encourage responsible upgrading, refining and petro- chemical manufacturing here in canada.",3
this high degree of transparency will translate into greater accountability for results.,1
3. protect the system and stop privatization.,3
"the rcmp, in co-operation with the competition bureau and the ontario provincial police, funds the canadian anti-fraud centre to combat these types of crime.",5
"canada’s energy and mineral endowment is one of our greatest competitive advantages, and becoming more so as china, india and others multiply global demand.",3
"develop renewable energy sources so that by 2040, wind energy production reaches 50 gw, solar pv 25 gw, ocean energy 12 gw, geothermal 25 gw.",3
"reducing prescription drug prices through proven, evidence-based policies,",4
many anticipate a crisis for health care and social services.,4
"subsequently, in 2002, chrétien set a goal for 8% annual increases in oda.",0
"“foreign fighters” who are mostly young men, including some canadians, abandon life in the west to join global jihadi groups abroad in their war against our country and our allies.",5
"under the liberals, money and influence have played far too big a role in canadian politics.",2
we will simplify access to government export services to make it easier for small businesses to break into foreign markets.,3
"in mr. goodale’s budget in march, the government committed to use its new expenditure review discipline to identify savings from existing spending plans, building to at least $3 billion within four years.",3
and broaden the eligibility criteria to include permanent residents in order to tap into this significant pool of possible recruits,0
establish a minimum budget for health promotion at 1.5% of the total federal healthcare budget,4
"and increasing the harvest of striped bass to improve the survival of juvenile atlantic salmon, following receipt of an upcoming department of fisheries and oceans scientific study.",4
and encourage it to accelerate its deployment and strengthen its capacity to protect civilians at risk.,0
and ensure we can produce high quality made-in-canada shows for everyday canadians to enjoy.,5
"such sanctions are a key tool in our government's foreign policy, having proven effective against iran and north korea, as well as russia.",0
and support new economic development.,3
but the care itself must be delivered by local health professionals.,4
sustained low interest rates have made homes and other big ticket items much more affordable.,3
federal prosecutors must be given enough resources to build up the necessary legal teams to conduct effective and timely prosecutions of these commercial fraudsters.,2
"– provides legal protection from reprisal for those who disclose wrongdoing internally or externally, including imposing fines and jail sentences against individuals who engage in reprisals.",2
these tools stand to play a key role making citizens aware of the attributes of strong biodiversity,4
childcare,4
"“conditional sentences,” which have allowed child sex offenders, murderers, rapists, and impaired drivers the opportunity to serve their sentences at home rather than in prison, must be eliminated for serious offenders.",5
"the tar sands, covered in rows 4 and 5, now produce 28 mt a year.",4
canada's story is the story of immigration.,5
"we will renew federal leadership in housing, starting with a new, ten-year investment in social infrastructure.",4
"the glaciers, whether in the alps, the rockies, the yukon, or the andes, are all in rapid retreat.",4
to transfer these foreign criminals back to their home countries;,5
"jack layton and canada’s ndp would defend jobs by: getting tough on steel dumping and creating a level playing field for canadian steel by making retroactive dumping duties the norm, not the exception.",3
it is clear that the adoption of healthier lifestyles will both improve quality of life and diminish the future demands on our stretched health care resources.,4
and more support for those who have suffered disabilities in the course of their service to canada.,4
carbon conditionality.,4
our low-tax pledge is rooted in our record.,2
"this will be in addition to the current canada child tax benefits, national child benefit supplement, and the childcare expenses deduction.",4
we recognize that canadians with disabilities are too often excluded from participating in the full life of their communities.,6
"augment the government’s measurement of “progress” (our gross domestic product-gdp) with a genuine progress indicator - a canadian index of well-being (that annually measures how well we are doing on quality of life indicators, including eliminating poverty. (see economy section.)",3
the opportunity is there.,6
liberals attach great importance to the cultural expression that helps to define the canadian identity.,5
"if adopted, it could undermine our ability to maintain many public services provided through crown corporations, including to our cultural industries.",3
"housing first is a proven, recovery-oriented approach that centres on quickly moving people experiencing homelessness into independent, permanent housing,",4
"the people of ukraine have left no room for doubt: the future they desire lies to the west, with all the freedoms, opportunities and prosperity that brings.",0
there can be no clearer example of the difference in priorities between new democrats and mr. harper’s conservatives.,2
"in a real sense, they are a theft of public property and harm all canadians.",5
"by eliminating waste and duplication,",2
within the federal government the ministry of industry has the lead responsibility for tourism policy.,2
"green mps will conduct themselves with integrity and civility,",2
"those experts agree that the government’s current regulatory approach is weak, full of loopholes and likely to fall short of even its own modest goals.",2
"while an existing international treaty explicitly forbids the stationing of weapons of mass destruction in space, there is currently no multilateral agreement banning the deployment of a broader range of weapons.",0
"in the out years, we will also invest a portion of the projected surplus from the existing fiscal framework in new programs.",4
"honouring obligations to aboriginal canadians, who too often see their children consigned to years of poverty in third world living conditions.",6
our greatest democratic deficit is that one person dictates when canadians have their say at the ballot box.,1
and organized crime-related offences.,5
lowering the voting age to 16.,1
that is why the liberal government created the public health agency of canada.,4
"it's about making it easier for hardworking canadians to get to work, to do business, and then to get home to their families again.",3
"to accomplish this, we will restore the federal office of petroleum price information to monitor energy price fluctuations and provide clear, current information to canadians.",3
"the federal government offers a wide range of programs that benefit seniors, and government policies affect seniors in myriad ways.",4
that means that rising gas prices produces a gst windfall for the federal government.,3
real policies in the real world can lead us to a better future.,2
canadians simply can't afford the high-tax agenda of the liberals and ndp.,2
the canadian arctic is a stunningly beautiful environment.,5
our $1 billion commitment will be maintained.,4
"extend and enhance existing vehicles – including the affordable housing initiative, scpi, raap and aboriginal housing on and off-reserve.",4
we need to work together to develop national goals and national strategies.,2
decentralizing the department of fisheries and oceans and increasing staff in regional offices.,2
"and redirect every penny of this tax break, which largely benefits people earning over $250,000, into eliminating child poverty.",4
"over the last five years, both the conservatives and liberals have used our tax system to benefit large corporations, reducing federal corporate taxes by almost 8 percent as corporate profits hit record highs.",2
"fund an independent drug therapy advisory service for doctors across canada, to share best practices.",4
"there, labour-sponsored funds help 650,000 workers save for retirement,",4
"the canadian parliament passed a non-binding, all party resolution favouring the tobin tax in 1999.",3
"and we will unleash an army of carpenters, electricians and contractors to take outdated and leaky public buildings – schools, universities and hospitals – and plug the leaks that increase greenhouse gases and costs.",4
"increasing the federal minimum wage by raising it annually, tied to the rate of economic growth.",3
the goal is to give canada the most professional civil service in the world.,2
"we will give elections canada the resources it needs to investigate voter fraud and vote suppression, illegal financing, and other threats to free and fair elections.",1
"the harper conservatives have skewed and weakened the canadian economy, focusing solely on higher polluting industries, instead of on creating good, stable, high-paying jobs.",2
"to illustrate one potential design among many, the witb might be phased in at a rate of 30% of annual earnings in excess of $3, 000.",4
"in 2009, our conservative government increased the allowable withdrawal from $20,000 to $25,000 – the first increase since the program was established a generation earlier.",6
"a re-elected conservative government will ask the mental health commission of canada, as part of its new, 10-year mandate announced in economic action plan 2015, to work with the canadian centre for substance abuse to further integrate initiatives involving mental health and substance abuse.",4
"canadians are rightly proud of our values of freedom, fairness, and compassion.",5
"that means, by law, every dollar raised will be returned to the people of canada, in the form of smart tax cuts for individuals and companies.",3
"in order to protect immigrants and potential immigrants and their families, a re-elected conservative government will make immigration consulting a regulated activity.",6
"since a cap-and-trade system will take several years to build, we will start with a broad-based, revenue neutral carbon tax that can be implemented quickly and simply, that will cover approximately 75 per cent of domestic emissions.",4
"reform the canada student loans system, including interest relief, so students are not forced to start repaying their student loans while they are still completing their education through internship, co-op or placement programs.",4
– virtually all developed countries are facing a demographic challenge similar to canada’s.,0
"* negotiate the expansion and greater creativity in kyoto beyond 2012 to (a) meet these reduction goals,",4
"enforce a strict ban on all direct-to-consumer drug advertising, including closing loopholes created by the conservatives’ new consumer legislation.",3
that choice matters.,1
"this type of service is demonstrably better for individuals, and it takes some of the strain off the finite resources of hospitals.",4
"a senate committee, chaired by senator michael kirby, has completed an extensive study of mental health in canada and will report in early 2006.",6
"freedom of religion and belief, and the ability to express that freedom without fear of repercussion or repression, is a basic human right – not just here in canada, but everywhere.",0
"streamlining the drug review and listing process, reducing duplication and overhead costs for the provincial and federal governments.",2
"we've worked hard to reverse that, in particular by bringing into force our ground-breaking victims bill of rights.",5
"as the supreme court of canada recently declared, “access to a waiting list is not access to health care.”",4
"and • bring light rail transit to surrey, one of the fastest growing parts of the region.",3
"the best ways to do this is to set up a universal pharmacare program, a bulk drug purchasing agency,",3
"during the last year, a consensus has emerged that electric vehicles are the way to go, especially plug-in hybrid electric vehicles (phev), which can be 100% electric for all short distance trips, but still have fuel capacity (from biofuels) for longer distances.",3
"for the last five years, the liberal government has repeatedly over-forecast future spending in its budgets by up to $5 billion.",2
"to develop universal public drug coverage based on the following key principles: ensuring every canadian, regardless of age or health condition, will have access to the medicines they need at little to no cost.",4
keeping our communities safe means strengthening canada's defence capacity by prioritizing roles and missions for our forces that focus on peacekeeping;,0
"the new policy reflects canadian values of democracy, human rights, respect for the rule of law and pluralism.",5
and contribute to regional security within the north atlantic treaty organization.,0
"the critical first step in this process is to ensure we have a government that represents the will of the people – that means an end to first-past-thepost voting, an end to false majorities, and the creation of a voting system that ensures all canadians have a voice in our government.",1
provide no new federal financial support to nuclear power production.,3
"we estimate that this program will create 125,000 new child care spaces over five years and make it easier for working people to juggle child care and work responsibilities.",4
"to create a more compassionate canada, jack layton and his team of new democrats will:",5
we will make the sr&ed tax credit 25 per cent refundable.,3
beginning by phasing out the evergreening of patent drugs so cheaper generic drugs can come to market sooner.,3
"offer to complete returns for some clients, particularly lower-income canadians and those on fixed incomes whose financial situation is unchanged year-to-year;",2
"in saskatchewan, the saskatoon health region’s waiting list for mri tests has been cut by 45% over the past year.",4
"phase out the personal use of handguns and semi-automatic weapons by means of careful review and consultation, an enhancement of gun registry, and the development of other programs to control gun use and ownership.",5
enact legislation that requires cinemas and video chains to have at least 20 % canadian content.,4
"* increase transfer funding for non-institutionalized mental health patients including children and youth to provide adequate community-based support and outpatient and inpatient care by mental health practitioners, including in rural canada where lack of facilities and trained professionals is acute.",4
jack layton and the new democrats will: reject stephen harper’s plan to create a new crown corporation for ei.,3
stephen harper's failure to meet our international commitments to protect marine and coastal areas puts these areas and our international reputation at risk.,2
this will provide direct financial assistance to canadian families whether or not they pay any income taxes.,4
"our plan proposes democratic reforms that will make our politicians more accountable,",1
"by requiring more accountability and transparency from the cell phone companies, the banks, airlines and other companies.",1
"in the area of senior care, for example, canada’s association for the fifty-plus says that 2.1 million canadians serve as informal caregivers for their aging family members.",4
"the green party subscribes to the world health organization’s definition of health as “a complete state of physical, mental, and social well-being and not merely the absence of disease or infirmity.”",4
"the charter will require governments to develop fiscal policy statements with every budget, which will lay out the government's fiscal goals, including debt-to-gdp ratios, spending targets and growth targets.",1
"in calgary and southern alberta, this means investments in flood mitigation projects, to help protect local families and businesses.",4
"establish a national energy retrofit program for residential, commercial, industrial and government buildingsbased on successful models used by local and provincial governments.",3
"and provide $25 million each year for training facilities, delivered in partnership with labour unions.",3
parents need help with child care choices so they can balance work and family life.,4
"to provide a vitally important additional measure of support for families, 18months ago the liberal government made an election commitment to make early learning and child care a national reality",4
a robust news media is essential for an informed citizenry and a healthy democracy.,3
nor do a good job of accurately reflecting voters’ wishes.,1
those of lower incomes should pay proportionately less.,4
the world’s poorest countries cannot effectively fight poverty if their citizens are debilitated by disease.,0
making sentences and bail and release conditions tougher for repeat violent offenders under federal jurisdiction.,5
and introduce a new consumer protection act to cap atm fees,3
we will provide more support for our clean technology companies to successfully export their products by training trade officials and leading trade missions focused on clean technology.,3
and our other support for childcare including the child care expense deduction.,4
we will strike an all-party committee to examine privacy issues as the “internet of things” grows more and more mainstream.,1
"the vast majority of canadians have clearly called for the federal government to take a leading role in the fight against climate change and in transitioning canada to a cleaner economy, but stephen harper has refused.",2
our promise is to replace the first-past-the-post system with a form of proportional representation within the first year of the next parliament.,1
a conservative government led by stephen harper will: work with the provinces to reduce financial barriers to post-secondary education and training.,4
we will launch a national inquiry,4
"great progress has already been made to secure the social foundations of canadian life,",4
and we'll provide $210 million through the canada 150 fund to support community initiatives that leave a legacy for the future.,5
"jack layton and canada’s ndp say it’s time to recognize that canada’s rural communities, towns and cities are all key to meeting these challenges, helping our businesses prosper and improving the quality of life of our citizens.",5
"in 2014, the citizenship act was amended to enable the government to revoke canadian citizenship from dual citizens and deny it to permanent residents who are convicted of terrorism, high treason, treason or spying offences.",5
we will ensure that canada continues to adapt to the new realities of the modern world and the new challenges posed by failed and fragile states.,0
"ensure that canadian companies abide by international human rights law and environmental standards when operating overseas, and develop and enforce sanctions if they do not.",3
and they have less and less ability to save for a rainy day.,3
clean energy;,4
restrict raw log exports to make sure that canadian jobs come first,3
"and our substantial investments in infrastructure,",3
working age people with disabilities suffer more than twice the poverty rate of other canadians.,6
"we particularly support the credit union system, in which 4.9 million canadians and businesses are the grassroots shareholders of cooperative financial services.",3
"current laws do not adequately protect marine habitat from a range of destructive forces, including the devastating practice of bottom-trawling, bioaccumulation of toxic chemicals that flow into the sea from various land practices and spillage from oil and gas exploration.",4
"young canadians who get involved in criminal gangs risk seeing the recklessness of youth become a wasted adulthood in our prison system, if they survive at all.",5
"increase fines for first occurrences of ocean spills to $500,000 plus clean-up costs.",4
to develop a pan-canadian cap-and-trade system that sets concrete emissions limits for canada's major polluters.,4
cap the interest rates on credit cards to a maximum of 5 percentage points over prime by amending the bank act.,3
"in total, this enhanced deduction represents a $50 million annual tax savings for northern canadians.",4
"including the creation of a canadian literacy agency to work with the provinces and our community partners to fund, monitor and measure progress in achieving these targets.",2
"to be most effective there must be close co-ordination among the federal, provincial, and municipal governments.",2
cleaner energy choices will be cheaper and dirty choices more expensive.,4
we will immediately restore the long-form census to ensure that canadian researchers and policy-makers have access to the latest data.,2
"it is neither safe, nor clean, nor economical.",3
in so doing we recognize the realities of today’s global competition.,3
"nearly 50,000 grants have been funded to date.",3
the ndp will change this by: restoring $30 million for the foreign credential recognition program.,3
"close to 3. 6 million canadians – almost 12 percent of the population – experience disability in some way because of their physical, psychological or health conditions.",6
"that is because only a globally competitive economy, and the businesses that comprise it, will be able to capture the new markets and withstand the new competitors.",3
increase support for rail transport – including developing high-speed trains in urban corridors such as edmonton-calgary and windsor-quebec city.,3
the objective of liberal economic policy is to produce strong and steady growth in good jobs and in output of goods and services.,3
we've continued to increase transfer payments to the provinces and territories for health care and education as we promised.,2
"* ensure the independence of the commissioner for the environment and sustainable development, through a stand-alone piece of legislation allowing the commissioner to report directly to the house of commons.",1
"a re-elected conservative government led by stephen harper will continue to pursue trade agreements, such as those successfully reached with the european free trade association, colombia, peru and jordan.",3
"health and mental health care,",4
– investments in our border services agency to hire 75 additional officers to stem the illegal smuggling of firearms into canada;,5
and canada has consistently ranked first in the g-7 for research and development spending in the higher education sector as a share of gdp.,3
"d) canadians with disabilities are too often exiled to inadequate, stigmatizing and ineffective systems of income support that were never designed to address the real income needs of canadians with disabilities; and,",4
positioning canadian companies as leaders in growing market sectors.,3
our present health care system addresses only one dimension – the treatment of disease and/or trauma by qualified professionals in publicly funded medical facilities.,4
"unfortunately, many of those changes still have not been implemented.",2
the society has developed a plan to establish a unique national centre of excellence in vancouver to support world-leading cancer research.,3
"while the harper government has lowered taxes for the typical family by more than $3,000 a year",3
purely economic measurements – such as gdp – ignore key factors underpinning well- being.,3
"many family members work hard to care for aging relatives or friends, while being sandwiched between other family and work responsibilities.",4
"because of its isolation, however, it is also a very expensive place to live.",4
"we have made it easier for fisheries operators to pass on their licences to family members,",6
"provide a $1,000 grant to all undergraduate or equivalent students who qualify for student loans, paid at the beginning of the school year.",4
"to support environmentally sustainable infrastructure, the liberal government committed to provide $5 billion to municipalities over five years.",4
the average canadian household using home heating oil purchases approximately 1800 litres per year.,4
"the strategy will allow canadians to know how long it takes to see a doctor or to get needed hip surgery, or how quickly their child will be seen in the emergency ward.",4
employment insurance provides economic security to canadians when they need it most.,4
the ndp will get it done by: creating and sustaining one million quality childcare spaces at no more than $15 a day.,4
"we will back this up with a 30-day guarantee: should a request take longer than 30 days to fulfill, government must provide a written explanation for the delay to the applicant and the privacy commissioner.",2
"meanwhile, canadians are still making new discoveries about our history, like last year's discovery of hms erebus.",5
"in fact, many of canada’s traditional industries, whether in the resource or manufacturing sectors, are just as technologically sophisticated as those in sectors we usually refer to as “high tech”.",3
free energy audits for large industrial companies.,3
"work with provinces and territories to ensure that the canada health act principle of “accessibility” includes provision of “timely access” to health care services, consistent with the supreme court’s chaouilli decision.",4
"as prime minister, tom mulcair will lead a government that isn't simply focused on the short-run, but that takes long-term fiscal planning seriously.",3
a conservative government will: remove the capital gains tax on listed stocks donated to charities.,5
this will boost significantly our ability to participate in multilateral operations that are consistent with our interests and values.,5
"life sentences must mean life, and multiple sentences must be served consecutively not concurrently – no “volume discounts” for multiple crimes.",5
– build up a trained labour force to keep home construction jobs in local communities.,2
"indeed, we have already committed $37 billion in new money over five years from 2003-04.",4
keep it.,3
"measures will include: - mandatory minimum prison sentences with restricted parole eligibility for the criminal use of firearms, trafficking or possession of stolen firearms, or illegal possession contrary to a bail, parole, or firearms prohibition order.",5
funding will reach $1.3 billion annually by the end of the ndp's first mandate.,3
"a liberal government will work with other jurisdictions, including the united states, to establish a solid cap-and-trade system as stronger carbon markets develop.",4
"savings and benefits are more than $3,000 per year for a typical, two-child canadian family earning $80,000.",3
"in consultation with provincial, territorial, municipal and indigenous governments and with non-governmental organizations,",2
"he talks about being tough on crime, but we have fewer police on our streets to enforce the law.",2
we will also provide an additional $10 million a year for 10 years to increase the number of graduating rcmp officers.,5
and grow the economy.,3
"persons caring for a disabled and financially dependent family member will receive a tax deduction for contributions, up to a certain annual limit, to the new rdsp.",4
* shift canada’s position to support prior informed consent rules under the rotterdam convention for asbestos.,0
support increased scientific research.,3
to desire a better country – to demand better – is part of our canadian spirit.,5
"what can be done to support families in need, and the strength of the family as a social institution?",5
"we will do our part to help canadian children live healthier lives, with less exposure to known health risks.",4
stop the hollowing out of canadian industries by strengthening the investment canada act.,3
they should be involved in creating the solutions to our society’s problems and challenges; not considered as one of the “problems.”,6
"when it comes to vehicle technologies, hydrogen is not going to deliver in the near term for a host of reasons, and corn or grain based biofuels pose an unacceptable challenge to farming, as well as having dubious net energy gains.",4
jack layton and the ndp will fight to stop the further dismantling and privatization of canada’s health system by enacting a protection of public health care act.,4
so does our conservative government.,2
"give support to municipalities to maintain rent-geared-to-income subsidies in co-ops,",4
"in the united states, both barack obama and john mccain are proponents of decisive efforts to reduce greenhouse gas emissions.",0
an ndp government will pursue a balanced approach,3
"prohibition, which has gone on for decades, has utterly failed and has not lead to reduced drug use in canada.",5
"continuing work in multilateral arms reduction treaties to reduce and eventually eliminate chemical, biological and nuclear weapons, which are safe in no one’s hands.",0
there are no winners in these cases and children are the primary victims.,4
"canada is a beacon of freedom and prosperity to people all around the world,",5
we will help canadians get the training they need to find and keep good jobs.,3
