text,label
"A Conservative government led by Stephen Harper will introduce a $2000 per child deduction, phased in over four years.",4
"From its first moments in office, the new Liberal team has moved swiftly to achieve meaningful progress on the things that matter most to Canadians.",5
"– implementing transparent nomination and approval procedures for key government appointments, including to the Supreme Court, boards of crown corporations, and agencies.",1
This is similar to an insurance company refusing fire insurance on a building that does not meet code requirements for fire safety.,4
"Under the Canadian Debt Initiative, Canada has written off the debts of five of the world’s poorest countries and we have stopped collecting on the debts of nine other impoverished states.",0
Over 100 million children worldwide – two-thirds of them girls – are not in school.,0
"First, we are committed to annual balanced budgets.",3
There is simply no other issue of such vital significance to Canadians.,5
– Increasing the minimum wage to $10 an hour for workers under federal jurisdiction.,4
The Choice in Child Care Allowance will let parents choose the childcare option that best suits their family’s needs.,4
Passed the Canadian Environmental Assessment Act in 1994 to improve public involvement in environmental assessments.,4
Toughening up government processes to catch government corruption and waste and introducing independent means to police the system to keep out partisan corporate cronyism.,2
It’s time for Canada to expand our economic and cultural view to allow prosperity even during poor economic times in the United States.,5
"In addition, many provincial and municipal police forces are under- funded and overstretched.",5
"More can and should be done through the tax system to assist caregivers, but there are limits to this vehicle.",4
Green Party MPs will: Create a National Affordable Housing Program that provides sufficient funds annually through the Central Mortgage and Housing Corporation (CMHC) to community-based agencies across Canada to:,4
"This will address the growing infrastructure deficit,",3
The March 2004 report of a bipartisan Senate committee concluded Canada was “unready” to respond to a terrorist attack.,5
A Liberal government will take direct aim at waiting times for key medical procedures.,4
Support for regional centres of excellence is included among the purposes of the federal $5.5 billion Wait Times Reduction Fund agreed with provinces and territories in the 2004 health accord.,2
"Maximize opportunities for workers and businesses through value-added development, expanded product exports, innovation and opening new markets.",3
50% homes with 2 kW = 10 GW + other buildings 15 GW = 25 GW.],3
Establish the Canadian Renewable Energy Agency.,3
Our carbon price will help improve the cost balance between clean energy and carbon intensive fossil fuel.,3
The government has already established two new funds – the $900-million Strategic Aerospace and Defence Initiative and the $250-million Automotive Innovation Fund.,3
The NDP is as serious about prosperity as it is about social justice.,4
"Specifically, Canadians will receive: Significant, broad-based income tax rate reductions:",3
"In fact, the UN budget is only $10 billion/year.",0
"Provide refundable tax credits increasing to $50,000 for the purchase of R-2000 and other highly efficient homes, based on Energuide or infrared assessment.",3
Give the Information Commissioner the power to order the release of information.,5
We will not allow special interests to prevent immigrants from contributing their best to Canadian society.,6
"Family income was essentially unchanged between 1990 and 2000, growing by less than 1% over the entire decade – most of which was under Paul Martin as Finance Minister.",3
The largest recipient of Canadians aid this year was Afghanistan.,0
"In 1997, the Liberal government with Paul Martin as Finance Minister, working with Canadians, brought the federal budget into surplus after 27 consecutive years of deficit.",3
"Passed the Clarity Act in 2000, helping to secure the unity of Canada.",5
These results must be reported plainly so that all Canadians can see how well their health care system is working and where it needs improvement.,4
* Reduce the stigma associated with having HIV.,4
Helping people stay healthy at home and avoid hospital visits.,4
"Committing new funding of $675 million over five years, we have extended eligibility for the Disability Tax Credit and increased the maximum Child Disability Benefit by almost $600, or 37%.",4
"Jack Layton and Canada’s NDP will foster job growth by: Embarking on ambitious investment strategies to create jobs through improving care for children and seniors, developing renewable energy, retrofitting buildings for energy efficiency and implementing a real deal for municipalities.",3
"Clearly, reform depends on a lot more than dollars.",4
"Long-distance flights at high altitude and night flights will pay a carbon tax at up to twice the regular rate to cover the climate impact of nitrous oxide emissions (which convert to tropospheric ozone, a greenhouse gas) and high level cloud cover (which traps heat).",4
– Ensuring lobbyists’ fees are disclosed and profit-based contingency fees banned.,2
Call for an end to the collective siege of Gaza so that medical and humanitarian aid can be provided.,0
"but also a supportive environment of well-maintained facilities, good information systems,",3
"Likewise, because there is already a tax on diesel and aviation fuel of four cents per litre, the tax on these fuels will see no increase in the first year.",4
"The Canadian dollar has strengthened by 35% against the US dollar since early 2002, making foreign goods and travel cheaper.",3
"It is well established that when poverty is alleviated and particularly when women and girls are educated, access to primary health care, political autonomy and economic power, fertility rates drop.",3
The world does not stand still.,0
"A Conservative government will: Name a National Security Commissioner with the responsibility of providing recommendations to government as to how to coordinate the work of the RCMP, CSIS, the Canada Border Services Agency, a revitalized Coast Guard, a reinstated Ports Police, and a new Canadian Foreign Intelligence Agency, as well as the security aspects of the Departments of Immigration and Transport.",5
"Despite having lost every step of the way through the arduous NAFTA dispute resolution procedure – most recently, by a unanimous decision of NAFTA’s “extraordinary challenge” tribunal where two of the three judges were American – the US government has refused to play by the rules of the game and accept the referee’s ruling.",0
"We will repeal the Harper government’s new immigration law (C-50), which was passed with the Liberals’ co-operation.",2
"– Building on a model in Quebec, introduce an exemption for the first $30,000 on copyright and certain royalty income.",4
"Meanwhile, the rest of the developed world will be facing the same demographic challenges as our own – so there will be increasingly fierce competition for workplace skills.",0
"Incandescent light bulbs, energy wasting fridges and other very inefficient appliances will be off the market by 2010.",3
"Today, not a single drug approved for export is in production.",0
They’ve earned better.,6
The proposed funds are: a) Community Brownfield Remediation (CBR) Fund to provide assistance in cleaning up toxic and brownfield sites;,4
Individual Canadians spent an estimated $17 billion out-of-pocket on their health care needs in 2002 alone.,4
Suspected support by Pakistan military intelligence and other outside players of Taliban and other destabilizing forces casts doubt on the ability to determine ‘legitimate targets’.,0
"And our search and rescue operations are still waiting for a new helicopter to replace the aging, dangerous Sea Kings (while the purchase of Challenger jets for cabinet ministers was approved in a single day).",0
"Implementation will be sensitive to and include negotiated adjustments for regional economic impacts, maturity of sectors and establishment of compensating strategies.",2
"and redress 60 years of inequity by implementing the resolution of the House of Commons to acknowledge the historic inequality of treatment and compensation for First Nations, Métis, and Inuit war veterans,",4
India made its first bomb from spent fuel from a CANDU reactor.,0
The best energy choices to respond to the climate crisis should be those that deliver the greatest reduction of GHG per dollar invested.,4
e) Revive the InfraGuide program (quietly eliminated by Environment Minister John Baird) that supported graduate internships in leading edge municipal infrastructure projects,4
"* Establish rigorous “needs based” eligibility standards for basic income to permit an affordable benefit system that provides adequate benefit levels; and,",4
"The Liberal government has offered no leadership on this issue, content to let people pay more or go without necessary medication.",2
"Jack Layton and his team of New Democrats will implement a five step plan to cut wait times,",3
Canada’s official languages constitute a unique social and economic advantage that benefits all Canadians.,5
Everything but concrete results.,2
"and to increase training, rehabilitation and drug addiction programs within the justice system.",4
"A Conservative government will: Commit to spending at least one percent of total federal health funding annually on physical activity, including amateur sport and programs for school age children such as the Awards of Excellence program.",4
Experts tell us that spending more money does not necessarily produce better results.,3
"Enact legislation to ensure that full, just, and timely compensation will be paid to all persons who are deprived of personal or private property as a result of any federal government initiative, policy, process, regulation, or legislation.",1
Canada will support the extension of Kyoto to cover international aviation and shipping.,4
"ensuring our system to reduce greenhouse gas emissions is administered fairly, in a way that strengthens our economy.",3
"In collaboration with provinces and territories, give domestic violence cases higher priority in the administration of justice,",5
"While the equity in their homes can be used to provide a valuable income supplement via a commercial “reverse mortgage, ”many find the interest cost to be too high.",3
"In 2004, the Liberal government accelerated funding under the Municipal Rural Infrastructure Fund, committing $1billion over five years rather than 10, essentially doubling the amount available for infrastructure projects,",3
f) Community Housing Options Promotion (CHOP) Fund supporting a national housing program to build energy efficient co-ops and affordable housing units where there is a shortage of such housing options.,4
- Appointing professionally-accredited comptrollers in every government department to sign off on all new spending initiatives at the departmental level.,2
"The current government has already invested more in arts and culture than the previous government, including an additional $30 million for the Canada Council for the Arts, $9 million to improve our national museums, $30 million per year to support arts and heritage festivals and renewed $60 million in additional funding in each of the last two years for the CBC.",4
The following sections outline key elements of the strategy that a Paul Martin government will bring to that purpose.,3
Address the concerns of Canada’s seniors and help to seize the potential inherent in rapidly growing numbers of talented and vigorous people over the age of 65,6
Building retrofits and environmentally friendly renovations.,3
Designate the deputy minister of each government department or agency as the Accounting Officer for that department.,1
"Require that, in the event of a disagreement between a minister and deputy minister on a matter of administration, the minister must provide written instruction to the deputy minister and notify the Auditor General and Comptroller General of the disagreement.",1
"d) Strengthening the role of the Prairie Farm Rehabilitation Administration (PFRA) and extending the scope of its work, such as arresting soil erosion, to all of Canada.",4
"c) Sports, Cultural and Recreational Facilities (SCRF) Fund to support the development of green recreational and cultural facilities and refurbish existing facilities;",4
"We will create a Canadian National Wind Atlas, a crucially important data source for determining the optimal locations for wind farms.",3
"Over the last five years, both the Conservatives and Liberals have used our tax system to benefit large corporations, reducing federal corporate taxes by almost 8 percent as corporate profits hit record highs.",2
"Meanwhile, Canada is a giant in the global mining industry with annual production value of about $60 billion.",3
* Support public education to end prejudice and discrimination based on sexual orientation and gender identity.,4
The result is that we project federal spending – before including any measures in the Liberal platform – to grow at just under 4% on average over the five years beyond 2004-05.,3
"Because the need for oil and gas will not disappear overnight, we will discourage bulk exports of our unprocessed resources to the US and China,",3
"Based on a detailed analysis performed for the Vancouver-based Planned Lifetime Advocacy Network, it is estimated that an RDSP, with an annual contribution limit of $4, 000, could eventually attract approximately $230 million of yearly contributions on behalf of roughly 400, 000 Canadians with disabilities who are both financially dependent and eligible to receive the Disability Tax Credit.",4
* Work with provincial governments to eliminate aquaculture practices that damage the marine environment and human health and seek:,4
Current strategies are not defending Canadian interests.,3
improved pedestrian and cycling infrastructure will have health benefits for Canadians who choose to walk or cycle.,3
Working to cancel foreign debt developing countries owe to Canada,0
"Investigate and directly order the recall of unsafe and toxic consumer products including toys, groceries and pet food.",3
Canada’s economy – to say nothing of its government – was increasingly hindered by mounting public debt.,2
She gave Canadians the true picture on the loss of a billion dollars in the HRDC boondoggle.,2
"Stop the massive tax breaks and subsidies to the tar sands, big oil and gas companies, and nuclear power.",3
Set leading air quality standards for each air pollutant defined in the Canadian Environmental Protection Act,4
"Significantly expand economic assistance and development for agriculture in the south and east of Afghanistan through access to credit, loans, grants, for the purpose of developing multi-use farms with the further development of water infrastructure for irrigation and potable water supply.",0
"A re-elected Conservative Government will continue to provide practical help to Canadian families to assist them with higher costs of living, and protect them from unfair retail practices so that families can focus on the things in life that matter most, like buying their first home and saving for their children's education.",4
"Standing up for an independent, small business, east coast inshore fishery.",3
"And we will cut the middle class tax rates to 21 per cent from 22 per cent and to 25 per cent from 26 per cent, a five per cent and four per cent reduction respectively.",3
It is unacceptable that Canada has reached the 21st century with one House of its Parliament still a patronage body.,2
"– $25 million to establish Terry Fox Cancer Research Chairs at Canadian universities to ensure that Canada continues to attract and retain leading cancer researchers who can tap into leading-edge advances from around the world to enhance our understanding of cancer – its origins, diagnosis, treatment and eventually a cure.",4
The second is the stunning rise of China and India.,0
Overhaul the federal government’s inadequate program to mitigate the impacts of the pine beetle and other insect epidemics.,2
"Today, far too many Aboriginal students are not completing high school, especially on reserves.",4
"We have to address the multi-layered problems facing families through new, innovative fiscal, labour and social policies.",4
"The Martin government put federal support for public health care, for the first time, on a predictable long-term footing by guaranteeing that health transfers to provinces and territories will grow by six percent each year for the next 10 years – a total of $41 billion of new support for public health care.",2
All elements are essential to respect women’s human rights and to reduce the dangerous spiral in population numbers as much as possible.,4
"The state of our health is getting worse, too.",4
"Positioning Canada in Global Business Networks – The Liberal government will invest almost $500 million over the next five years to implement CAN-Trade, a comprehensive network of services and programs.",3
Lowering the voting age to 16.,1
It is estimated that the program will cost $100 million over the next five years.,4
"The National Ecosystem Initiative builds on federal, provincial, and municipal shared cost programs such as the Great Lakes Action Plan and the St. Lawrence Action Plan.",2
Language is an integral part of culture and heritage and should form the basis of decision-making for the Francophone cultural and artistic community.,5
Our forests also sustain subsistence hunters and those who seek recreation and rejuvenation in the wilderness.,4
– Promote education innovation on-reserve and establish a network of First Nations school systems;,4
"Canada needs to work closely with our military allies, within NATO, and with the United Nations to address these international security threats.",0
The Conservative Party of Canada is committed to improving Canada’s capacity to perform research.,3
"A Conservative government will cut taxes for individuals and families,",3
Insurance costs and other fixed costs have been rising faster than incomes.,4
The Aboriginal population is young and dynamic – fully a third are under the age of 14.,6
No accountability for waste and corruption.,2
"The GIS provides additional money, on top of Old Age Security, to low-income seniors living in Canada.",4
"And investment is a key factor in promoting job creation, competitiveness, and growing incomes.",3
Animals are often pumped full of chemicals and hormones while many crops are now genetically modified and treated with pesticides.,3
Cut wasteful corporate subsidies in order to reduce taxes for all businesses.,3
New initiatives will include: Connecting students and businesses – By exposing graduate students in engineering and the natural and health sciences to private sector R&D they will get a realistic appreciation of the process by which academic research gets converted to marketable products.,3
"In the new global economy, environmental laggards will become economic losers.",3
"Provide training for security guards and first responders such as police officers, ambulance attendants and firefighters.",3
"Every major federation in the world – except Canada – has an elected, regionally based upper chamber.",2
Federal support for the strategy will be provided by $4 billion in new and targeted funds.,4
"We will end price gouging and “net throttling”, preventing a two-tiered internet.",3
Jack Layton and the New Democrats will take action to increase skills training and apprenticeship opportunities.,3
Invest in a pan-Canadian broadband strategy to bring high-speed internet to more communities in Canada.,3
"For example, it is not possible to reduce greenhouse gases while providing massive subsidies to expanding the production to the planet’s most carbon- intensive oil – crude from the Athabasca tar sands.",4
We work to shift military budgets to peace making and peacekeeping.,0
Some have described it as a North American Union (NAU) similar to the European Union.,3
"Ensure that any new shared-cost programs in areas of provincial/territorial responsibility have the consent of the majority of provinces to proceed,",2
There will be hotter summers and poorer air quality in urban Ontario.,5
"as well as better complaint mechanisms,",3
"Adopt a zero tolerance policy for child pornography, eliminating the so-called “legitimate purpose” defence.",5
"Introduce a National Disability Act to promote reasonable access to medical care, medical equipment, education, employment, transportation, and housing for Canadians with disabilities.",4
an enhanced defence presence and the increased surveillance of our northern frontier.,0
We have already announced the expansion of the Nahanni National Park and the creation of the Lancaster Sound Marine Conservation Area.,4
"Good progress is already being made by provinces toward this objective, which is an important element of the broader drive to reduce waiting times.",4
"Develop a more effective approach to recognizing prior learning, including for foreign workers and new immigrants.",3
Canada’s foreign policy has been emblazoned with the label of 3-D approaches.,0
"Increasing our co-operation, information-sharing and economic ties to more middle-sized industrial democracies and to developing nations may well help combat terrorism and rogue states",0
The Tobin Tax could provide the funds to meet the Millennium Development Goals and have funds left over.,0
These are the policies we will advance to other parties until that time.,2
"In Denmark, for example, more than 20% of electricity is wind generated.",0
– Investment in food safety and food quality initiatives to ensure a safe food supply for Canadians and to assist the export marketing of our products.,3
Government agencies will share information from the same database.,2
"Extend and enhance existing vehicles – including the Affordable Housing Initiative, SCPI, RAAP and Aboriginal housing on and off-reserve.",4
"Wild fish, natural forests and productive agricultural soils represent some of the real wealth of a nation.",5
No such organism should be released into the environment until it is proven to pose no unacceptable risks to human or animal health or to the environment.,4
Better food banks cannot bridge the growing disparity between wealthy and poor Canadians.,4
"Our foreign and defence policies must reflect Canadian values,",5
A Conservative government will: Demand that the U.S. government play by the rules on softwood lumber.,3
– Housing is about more than having a roof over one’s head.,4
A Conservative government will: Repeal the wasteful long-gun registry legislation (Bill C-68).,2
The government of Canada will guarantee repayment of illegally imposed softwood lumber tariffs through Export Development Canada.,3
We will help spur innovation throughout Canadian industry by encouraging investment in technologies that significantly reduce greenhouse gas emissions,4
"Today, the United States accounts for more than 20% of the world economy and is the only superpower.",0
"Yet even after fully costing our promises, we have left considerable room for contingency, prudence, and other priorities such as health care.",2
"and shift taxes to ensure that both revenue streams and expenditures meet social, economic and ecological goals.",3
and ensure that Canada retains its Charter position on limiting property rights.,3
Jack Layton and the New Democrats will: Immediately ratify the UN Declaration on the Rights of Indigenous Peoples.,0
Defend Canada’s agricultural sectors when negotiating international trade agreements.,3
Demand continues to far exceed our ability to deliver.,4
"A Conservative government will build roads and improve infrastructure,",3
"We have worked to unite and keep united a country with two official language communities, vast geographic distances, and many cultures.",5
"Throughout it all, the Liberal government has provided assistance, most recently to help bridge the industry until the unfairly withheld duties are returned, and to help communities adjust.",3
Extend the “super” flow-through share incentive for mining.,3
choosing instead to bring in the largest tax cuts in history for corporate Canada.,3
Thousands of handguns are coming across the border and into our urban centres.,0
The Liberal government’s successful war on the deficit and commitment to steady debt reduction are readying Canada to meet the demographic challenge.,3
Require labeling of genetically engineered foods and farmed fish.,3
Refocus the RCMP upon the enforcement of federal laws as a truly national body.,5
"The Green Party of Canada recognizes the value of good health as a fundamental human right,",1
while ensuring offenders are dealt with fairly by means of proportionate sanctions.,5
"Jack Layton and Canada’s NDP say it’s time to recognize the world is changing and that the new world requires an investment in people, including Canadian Armed Forces personnel, not trillion-dollar weapons systems for space.",0
"While Canada’s overall crime rate has held steady and declined over the last few years, there are serious crime issues that threaten the security each of us feels in our own community.",5
"Improving access to the CPP/QPP for women by expanding the current “drop-out” provision for child care to include other unpaid care, such as that for senior family members.",4
"including limiting meatpackers’ ownership of cattle, by adding new provisions to the Competition Act.",3
We will phase out the 22 percent tax bracket on taxable income between $35K and $70K.,3
"Protecting pensions by: – Implementing a pension benefits insurance system for employees under federal jurisdiction,",4
"Repeal the use of security certificates, which have led to imprisonment without due process under Conservative and Liberal governments.",4
and protected areas are set aside.,4
Second-track diplomatic efforts to build constructive relationships between the two communities are required.,0
"A re-elected Conservative Government led by Stephen Harper will continue to reform appointments to federal agencies, boards, commissions and Crown corporations.",2
"Large expanses of forest, especially old growth forests, must remain intact to maintain natural habitats and biodiversity.",4
The world is changing quickly and radically.,0
and ensure that Canada does not become a haven for water-wasting industrial technologies.,4
"As under the old law, the age at which the sentencing provision applies (14, 15 or 16) will be determined in each province.",5
Helping coastal communities with a national shipbuilding policy to enable Canadian shipbuilders to compete against their subsidized international counterparts.,3
"It’s time for Canada to take a leadership role by putting our values into action, shown by the leadership of Stephen Lewis, former Ontario NDP Leader and now United Nations AIDS Envoy.",5
Establish and adequately fund a Canada-wide child care and early learning program.,4
Provide no new federal financial support to nuclear power production.,3
"Implement the following key components: Launch a plan for Canada’s Green Century, with a commitment to make Canada one of the most energy-efficient, sustainably powered nations in the world.",5
A government led by Paul Martin will not allow that foundation to be undermined.,5
Empower Canadians whose environmental rights have been violated to take corporations and individuals to court for violation of these rights.,3
"It was lopsided, failing to create any balanced corporate responsibilities.",3
"A growing number of Canadian families have an income of less than $20,000, and the number of children living in families with incomes of less than $20,000 has increased nearly 30 per cent in recent years.",4
"A taxpayer earning $50,000 per year will save about $1,000 per year on his or her taxes when the cut is fully implemented.",3
Federal legislation will no longer limit the liability of the nuclear industry to a minuscule portion of potential costs of a nuclear accident.,3
"Over the last decade, the Liberals were off their budgetary estimates by a staggering $80 billion, denying Canadians a debate about clear choices and investing in our priorities.",2
Making the disability tax credit and medical expenses tax credit fully refundable.,4
Secure the future of Canada’s lumber industry through free trade.,3
"We will establish a new regional development agency to cover Northern Canada, consolidating existing northern development activities into one agency.",3
Promote amateur sport and physical fitness.,4
– Settlement and integration programs are the link to participation in Canada’s labour force and society.,5
"Committing to the purchase of important new equipment, including state-ofthe-art armoured vehicles for the Army, search and rescue aircraft and helicopter replacement for the Air Force and supply ships for the Navy.",0
An end to policies of assimilation.,4
"In 1992, Canadian ODA stood at 0.45% of GDP.",0
It’s a responsibility we have not only to our citizens but to those with whom we share our planet.,4
"Taken together, they support a growing standard of living and most importantly, a richer and more broadly shared quality of life.",5
"While Europeans have highly efficient inter-modal connectivity, with high speed rail linking downtown cores to airports, with bicycle lanes allowing people to move around cities safely, efficiently and pollution-free, with streetcars in the downtowns and even rural areas serviced by bus and rail, Canadian communities are increasingly stranded.",5
Pass legislation that establishes an independent body to investigate complaints regarding the conduct of RCMP officers with full judicial inquiry powers and the requirement that it make public reports.,2
"We will: Ensure that performance indicators on timely access, quality, sustainability, and health status and wellness are developed.",4
"Lastly, the Green Party Government will confirm the core role of our military, clarify its purpose and equip it accordingly.",0
"Not surprisingly, Statistics Canada also reports a steady decline in volunteer hours donated by Canadians.",5
It is a fundamental principle of a free and democratic state that its police must be exemplary and above reproach.,2
Canadians must demand better.,5
"We must also create opportunities for retraining and lifelong learning,",3
"Copyright– Following several years of debate and consultation, the Martin government introduced legislation to amend the Copyright Act.",4
"not only to protect our beautiful country and our way of life,",5
We will meet Canada’s international obligations.,0
and encourage Canadian entrepreneurship by adopting a Made-in-Canada procurement policy for the federal government and its agencies.,3
We will also enhance the Children's Fitness Tax Credit by making it refundable.,4
A Liberal government will continue to promote tolerance by ensuring the protection of minorities.,5
"We will negotiate new Labour Market Partnership Agreements with provinces and territories that will include clear objectives, performance measures and public reporting.",2
"All subsidies and supports to the oil, coal, gas and coalbed methane industries in Canada will be removed.",3
"Canada must be a country that encourages our trading partners to put a price on pollution, not a country that sees our trading opportunities threatened by our own inaction.",4
"Paul Martin and the new Liberal government were sworn in on December 12, 2003.",2
"A Conservative government will: Provide all families a new $1,200 per year Choice in Child Care Allowance for each child under six, to be taxable in the hands of the spouse with the lower income, starting in 2006.",4
"Expanded Canadian Forces – Our military strength will be increased by 5, 000 regular troops and 3, 000 reserves, with up-to-date equipment to do the job as safely as possible.",0
"As a key part of the upcoming review of the Agriculture Policy Framework, we will work with farm leaders and the provinces to continue to improve the farm income support system based on lessons from the current business risk management experience and specifically to address improved methods of assistance in times of income disasters.",6
Expand healthcare coverage to include basic preventive dental care,4
"The 2004 First Ministers Health Accord committed $41 billion to health care system improvements, including $5.5 billion over 10 years to reduce wait times.",4
We will continue to help pay the legal bills of Canadian businesses that are fighting American softwood lumber tariffs.,3
"Strengthen contracting rules to end to the practice of firms giving advice to government while also lobbying it, in order to limit corporate influence over public policy.",2
Liberals are committed to creating the opportunity for every Canadian to succeed.,4
"It’s time to change the system so that politicians like Paul Martin can never again receive mandates based on ideas, only to abandon them once in office.",1
7) Attain Better Health through Addressing Social and Mental Needs,4
Passed the Anti-Terrorism Act;,0
The Supreme Court of Canada has ruled that the policy decision to have a publicly funded health care system carries an obligation to ensure that care is delivered in a timely fashion.,4
We will help youth at risk of gang activity and introduce a new law on young offenders that will impose stiffer sentences for crimes like murder and manslaughter.,5
"The homicide rate is up, gun violence is a growing menace, drug cultivation offences have doubled in the last decade, and the government has demonstrated an inability to deport criminals out of Canada – and keep them out.",2
Our health care system still has not recovered from these massive Martin cuts.,2
"As a result, Canada’s debt burden – which as recently as the mid-1990s was the second highest among G-7 countries – is now the lowest.",3
They are concerned about the “stigma” associated with the term when it is applied to materials they produce.,4
"We have some of the best minds, training programs, experienced practitioners, and progressive health promotion coalitions in the world.",5
"In partnership with the provinces and territories, a new Liberal government will develop a long term Canadian Housing Framework that will establish new benchmarks for reducing both core-housing need, and the number of homeless across the country,",4
"others, like recent droughts in the Prairies and Southern Ontario are water quantity issues;",4
"Despite the significant environmental impacts, demand for fossil fuels is growing, particularly in China which now accounts for more than a third of the growth in world demand for oil.",3
"To improve Canada's position as a global trader, a re-elected Conservative Government will proceed with plans to open new trade offices in China, Mongolia, Mexico, Brazil and India (in Hyderabad, Kolkata and Ahmedabad).",3
Many Canadians want to follow the example of the European Union and ban GE crops.,0
* Shift Canada’s position to support Prior Informed Consent rules under the Rotterdam Convention for asbestos.,0
Pursue settlement of all outstanding “comprehensive claims” within a clear framework that balances the rights of aboriginal claimants with those of Canada.,2
"* Review the existing federal policy on self-government, in consultation with aboriginal representatives, to ensure that it is achieving the goals of aboriginal peoples.",2
Work for a constitutional amendment to forbid prisoners in federal institutions from voting in elections.,5
"Handguns have no place on the streets of our communities, except in the hands of law enforcement officials.",5
"Increasingly, adults are stressed and stretched to care for elderly parents, children, partners or spouses with debilitating illness, and any family members with disabilities.",6
"We need to be vigilant in today’s world — vigilant in a manner consistent with our values, and ina manner that respects civil liberties.",1
The plan will be developed in concert with provincial and territorial governments and we will maintain the original 24-month timeframe for completion of negotiations.,2
"Instead, Canada should assert our role in the world by working as an effective, trained peacekeeper and peacemaker with the equipment to do that job and by helping alleviate the problems that trigger crises.",0
Safeguard human and minority rights through steadfast commitment to Canada’s Charter of Rights and Freedoms,1
"UNESCO also warned that Canada was not doing enough to ensure that various mining, mineral, oil and gas explorations activities around Nahanni National Park, located in the southwest corner of the Northwest Territories, not be allowed to erode the ecological integrity of the park.",4
"When the uranium is processed into fuel, 250,000 tonnes of carbon are emitted for every 1000 megawatts produced.",4
d) Continuous interconnected tracts of habitat for wide-range migrating species sufficient to maintain viable populations.,4
"Despite some recent adjustments, it still continues to be heavily weighted to combat and combat-training operations in Kandahar Province and seriously under-weighted in appropriate development assistance and creative regional diplomacy.",0
Prevention and Health Promotion save lives and money.,3
"As Prime Minister Martin said in New York in October, 2005: “The problem is that, instead of honouring this decision, the United States has decided to ignore it.",0
"After the worst financial distress in the history of Canadian agriculture, our farmers and ranchers need federal help desperately.",6
"The agreements must reflect contemporary scientific knowledge and principles of social equity, efficiency and ecological integrity.",3
The motion was adopted unanimously.,4
– Working with farmers to ensure the right to save and reuse seed.,6
"– Foundations for economic growth – e. g. , support for major resource developments like the proposed MacKenzie Valley gas pipeline",3
"The Green Party views terrorism as an especially dangerous criminal offence and an aggressive, illegitimate political act.",0
"The Green Party of Canada is committed to the original design principle of the internet - network neutrality: the idea that a maximally useful public information network treats all content, sites, and platforms equally, thus allowing the network to carry every form of information and support every kind of application.",1
"to keep the industry sustainable for communities, workers, and future generations.",3
These countries don’t trade off the environment for the economy.,3
"Thus, in our view: The federal government must obtain appropriate support from provincial governments before spending federal funds on new programs in areas of exclusive provincial jurisdiction.",2
An ACCA provides for an accelerated rate of depreciation on the equipment and so a higher tax deduction.,3
However we must be vigilant to ensure these laws are respected in practice and delivery.,4
"Canada currently accepts about 300,000 new immigrants annually.",5
"Work-place child care spaces create other benefits, recognizing the emerging literature that children benefit enormously from time with their mothers, especially when very young.",4
The Liberal legislation abolishing the traditional definition of marriage passed only on a whipped cabinet vote.,5
"Cutting red tape for small businesses that deal with the federal government by, for example, working with all levels of government to develop one-stop shopping.",3
"Of course, the value of Canada is much more than the concrete and quantifiable benefit of belonging to one of the world’s richest and most favoured nations.",5
"For decades, successive Liberal governments have undermined and under funded Canada’s armed forces.",0
"Our tough-on-crime approach has resulted in tougher penalties for serious drug crimes and drug-impaired driving, and better protections from gangs, dangerous offenders and sexual predators.",5
The Athabasca River is already experiencing significant declines in flow due to climatic impacts and tar sand developments.,4
"In March, it delivered a balanced budget that included significant down-payments toward protecting medicare, reducing the barriers to post-secondary education, and giving our cities and communities the predictable, long-term funding they need to be great places to live.",3
We will ensure its provisions are properly respected in Canada and incorporated into Canadian law.,0
"However, property rights are not mentioned in the Charter of Rights and Freedoms.",1
The Liberal government established a comprehensive program in 2003 to bring clean drinking water to all reserves by 2008 and has allocated $1. 6 billion toward achieving that goal.,3
This is when much of a child’s future is decided.,6
"Explore ways to help producers earn a greater share of the total value of agri-food products, drawing on the well-received “Easter Report” on Empowering Canadian Farmers in the Marketplace.",6
Canada is faced with a choice between clear alternatives.,2
"Ensuring that fishery goals of conservation and sustainability are achieved through community-based, co-management of fish resources.",2
The challenge is presented by the huge increase in both the number and the sophistication of competitors.,3
Taxes should be efficient.,3
"Care in hospitals is $9,000 to $16,000 more expensive per patient per year than community-based home care, which plans for an aging population while relieving the burden on families, especially on women, who disproportionately care for elderly relatives.",4
It is time for a genuine commitment to be made and fulfilled.,6
"work to unite the country by respecting provincial and cultural differences,",2
"After a decade of scandal, waste and the wrong choices, it’s time for a change.",2
But drug coverage varies significantly across the country.,2
"Pursue international criminal investigations of existing military detention centers where human rights violations have been reported in Iraq, Cuba, Afghanistan and elsewhere.",1
"and establishing best practices for other key watersheds, at a cost of $80 million over 10 years.",4
Give us your vote on June 28.,2
Its enormity threatens Canada’s overseas reputation for little local value.,4
"Despite being hit by a series of shocks last year (among them: SARS, BSE, the B.C. fires, Hurricane Juan and Ontario’s power blackout) and despite a sudden jump in the value of the Canadian dollar",3
We can do better.,2
"At the same time, the Liberal government of Prime Minister Martin has made significant investments to strengthen the country’s social foundations, including bold long-term initiatives in public health care,",4
All carbon-based fuels will be subject to rising carbon taxes.,4
We will ensure Arctic communities are full partners within Canada.,2
"Megastore retail outlets which depend on customer use of cars will be encouraged to adopt parking charges, combined with transit access and the home delivery of purchases by means of conditionality clauses signed with municipalities seeking federal funds.",3
